mandt,msehi,kzex3,kzex6,andec,kzkeh,kzwob,kz1eh,kz2eh,dimid,zaehl,nennr,exp10,addko,expon,decan,isocode,primary,temp_value,temp_unit,famunit,press_val,press_unit,operation_flag,is_deleted,recordstamp
200,GC,X,X,,,,,,TEMP,1,1,,273.150000000,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,GC,X,X,,,,,,TEMP,1,1,,273.150000000,,,CEL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,S,X,X,,,,,,TIME,1,1,,,,,SEC,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,JHR,X,X,,X,,,,TIME,31536000,1,,,,,ANN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MIN,X,X,3.0,X,,,,TIME,60,1,,,,,MIN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MON,X,X,,X,,,,TIME,2592000,1,,,,,MON,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,STD,X,X,3.0,X,,,,TIME,3600,1,,,,1.0,HUR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TAG,X,X,,X,,,,TIME,86400,1,,,,,DAY,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,WCH,X,X,,X,,,,TIME,604800,1,,,,,WEE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MS2,X,X,,X,,,,ACCEL,1,1,,,,,MSK,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KGV,X,X,,X,,,,DENSI,1,1,,,,,KMQ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,A,X,X,,,,,,ECURR,1,1,,,,,AMP,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,N,X,X,,,,,,FORCE,1,1,,,,,NEW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,HZ,X,X,,,,,,FREQU,1,1,,,,,HTZ,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CD,X,X,,,,,,LIGHT,1,1,,,,,CDL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,W,X,X,,,,,,POWER,1,1,,,,,WTT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KW,X,X,3.0,,,,,POWER,1000,1,,,,,KWT,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,MGW,X,X,,,,,,POWER,1000000,1,,,,,MAW,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,PA,X,X,,,,,,PRESS,1,1,,,,,PAL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,M/S,X,X,,X,,,,SPEED,1,1,,,,,MTS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,CS,X,X,,X,,,,AAAADL,1,1,,,,,CS,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DR,X,X,,X,,,,AAAADL,1,1,,,,,DR,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,DZ,X,X,,X,,,,AAAADL,1,1,,,,,DZN,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,KI,X,X,,X,,,,AAAADL,1,1,,,,,BX,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,ST,X,X,,X,,,,AAAADL,1,1,,,,,PCE,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
000,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
001,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
050,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
100,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
250,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
800,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
200,TH,X,X,,X,,,,AAAADL,1,1,,,,,MIL,X,,,,,,L,False,2022-01-31 20:43:43.887815+00:00
